,Kenteken,Voertuigsoort,Merk,Datum eerste toelating DT,Datum
43118,96WBH3,Middenasaanhangwagen,ANSSEMS,09/10/2021 12:00:00 AM,2021-09-10
43120,96WBH5,Middenasaanhangwagen,EDUARD,08/21/2021 12:00:00 AM,2021-08-21
43121,96WBH6,Middenasaanhangwagen,HUMBAUR,08/13/2021 12:00:00 AM,2021-08-13
43122,96WBH7,Middenasaanhangwagen,EDUARD,08/20/2021 12:00:00 AM,2021-08-20
43123,96WBH8,Middenasaanhangwagen,FENDT CARAVAN,09/08/2021 12:00:00 AM,2021-09-08
43124,96WBH9,Middenasaanhangwagen,FENDT CARAVAN,09/24/2021 12:00:00 AM,2021-09-24
43136,96WBJ1,Middenasaanhangwagen,EDUARD,09/14/2021 12:00:00 AM,2021-09-14
43137,96WBJ2,Middenasaanhangwagen,HULCO,09/03/2021 12:00:00 AM,2021-09-03
43138,96WBJ3,Middenasaanhangwagen,BAVECK,08/23/2021 12:00:00 AM,2021-08-23
43139,96WBJ4,Middenasaanhangwagen,FENDT CARAVAN,10/01/2021 12:00:00 AM,2021-10-01
43143,96WBJ8,Middenasaanhangwagen,TIJHOF,08/31/2021 12:00:00 AM,2021-08-31
43144,96WBJ9,Middenasaanhangwagen,KALF,09/14/2021 12:00:00 AM,2021-09-14
43157,96WBK3,Middenasaanhangwagen,BRUDER,09/01/2021 12:00:00 AM,2021-09-01
43158,96WBK4,Middenasaanhangwagen,HAPERT,09/07/2021 12:00:00 AM,2021-09-07
43159,96WBK5,Middenasaanhangwagen,FREEWHEEL,09/06/2021 12:00:00 AM,2021-09-06
43160,96WBK6,Middenasaanhangwagen,HENRA,09/07/2021 12:00:00 AM,2021-09-07
43161,96WBK8,Middenasaanhangwagen,EBO VAN WEEL,09/08/2021 12:00:00 AM,2021-09-08
43179,96WBL2,Middenasaanhangwagen,SARIS,11/23/2021 12:00:00 AM,2021-11-23
43180,96WBL3,Middenasaanhangwagen,KNAUS,09/09/2021 12:00:00 AM,2021-09-09
43181,96WBL4,Middenasaanhangwagen,EASYLINE,09/15/2021 12:00:00 AM,2021-09-15
43182,96WBL5,Middenasaanhangwagen,IFOR WILLIAMS,12/14/2021 12:00:00 AM,2021-12-14
43184,96WBL7,Middenasaanhangwagen,PROLINE,10/13/2021 12:00:00 AM,2021-10-13
43185,96WBL9,Middenasaanhangwagen,FENDT CARAVAN,09/21/2021 12:00:00 AM,2021-09-21
43201,96WBN1,Middenasaanhangwagen,ANSSEMS,09/28/2021 12:00:00 AM,2021-09-28
43202,96WBN2,Middenasaanhangwagen,HUMBAUR,09/18/2021 12:00:00 AM,2021-09-18
43203,96WBN3,Middenasaanhangwagen,HAPERT,09/27/2021 12:00:00 AM,2021-09-27
43205,96WBN5,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,09/24/2021 12:00:00 AM,2021-09-24
43206,96WBN6,Middenasaanhangwagen,IFOR WILLIAMS,10/15/2021 12:00:00 AM,2021-10-15
43207,96WBN7,Middenasaanhangwagen,FENDT CARAVAN,10/15/2021 12:00:00 AM,2021-10-15
43209,96WBN9,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,10/13/2021 12:00:00 AM,2021-10-13
43226,96WBP3,Middenasaanhangwagen,BRENDON,09/29/2021 12:00:00 AM,2021-09-29
43227,96WBP5,Middenasaanhangwagen,MARLIN,12/09/2021 12:00:00 AM,2021-12-09
43228,96WBP6,Middenasaanhangwagen,ERWIN HYMER GROUP UK LTD.,10/14/2021 12:00:00 AM,2021-10-14
43229,96WBP7,Middenasaanhangwagen,BAVECK,10/01/2021 12:00:00 AM,2021-10-01
43230,96WBP8,Middenasaanhangwagen,VELDHUIZEN,10/04/2021 12:00:00 AM,2021-10-04
43231,96WBP9,Middenasaanhangwagen,PEGA,10/06/2021 12:00:00 AM,2021-10-06
43246,96WBR1,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,10/13/2021 12:00:00 AM,2021-10-13
43247,96WBR2,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,10/13/2021 12:00:00 AM,2021-10-13
43248,96WBR4,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,11/04/2021 12:00:00 AM,2021-11-04
43249,96WBR5,Middenasaanhangwagen,ANSSEMS,10/12/2021 12:00:00 AM,2021-10-12
43251,96WBR7,Middenasaanhangwagen,EDUARD,10/23/2021 12:00:00 AM,2021-10-23
43252,96WBR8,Middenasaanhangwagen,EBO VAN WEEL,10/14/2021 12:00:00 AM,2021-10-14
43253,96WBR9,Autonome aanhangwagen,KRONE,10/18/2021 12:00:00 AM,2021-10-18
43268,96WBS2,Middenasaanhangwagen,HAPERT,11/22/2021 12:00:00 AM,2021-11-22
43270,96WBS4,Middenasaanhangwagen,KAESER,11/01/2021 12:00:00 AM,2021-11-01
43271,96WBS5,Middenasaanhangwagen,ANSSEMS,12/27/2021 12:00:00 AM,2021-12-27
43272,96WBS6,Middenasaanhangwagen,BOCKMANN,11/24/2021 12:00:00 AM,2021-11-24
43274,96WBS8,Middenasaanhangwagen,PETERS,10/20/2021 12:00:00 AM,2021-10-20
43275,96WBS9,Middenasaanhangwagen,PROLINE,10/20/2021 12:00:00 AM,2021-10-20
43287,96WBT1,Middenasaanhangwagen,IFOR WILLIAMS,10/26/2021 12:00:00 AM,2021-10-26
43288,96WBT2,Middenasaanhangwagen,VLEMMIX,10/22/2021 12:00:00 AM,2021-10-22
43289,96WBT3,Middenasaanhangwagen,HAPERT,11/10/2021 12:00:00 AM,2021-11-10
43290,96WBT5,Middenasaanhangwagen,VELDHUIZEN,11/05/2021 12:00:00 AM,2021-11-05
43292,96WBT7,Middenasaanhangwagen,CHEVAL LIBERTE,11/26/2021 12:00:00 AM,2021-11-26
43293,96WBT8,Middenasaanhangwagen,PEGA,10/28/2021 12:00:00 AM,2021-10-28
43294,96WBT9,Middenasaanhangwagen,KAESER,11/01/2021 12:00:00 AM,2021-11-01
43308,96WBV1,Middenasaanhangwagen,NIJENKAMP,11/16/2021 12:00:00 AM,2021-11-16
43309,96WBV2,Middenasaanhangwagen,ANSSEMS,12/15/2021 12:00:00 AM,2021-12-15
43311,96WBV5,Middenasaanhangwagen,ADRIA,12/23/2021 12:00:00 AM,2021-12-23
43312,96WBV7,Middenasaanhangwagen,TOHACO,12/07/2021 12:00:00 AM,2021-12-07
43313,96WBV8,Middenasaanhangwagen,HAPERT,11/10/2021 12:00:00 AM,2021-11-10
43314,96WBV9,Middenasaanhangwagen,HAPERT,12/10/2021 12:00:00 AM,2021-12-10
43329,96WBX1,Autonome aanhangwagen,GS,11/05/2021 12:00:00 AM,2021-11-05
43330,96WBX2,Middenasaanhangwagen,EBO VAN WEEL,11/09/2021 12:00:00 AM,2021-11-09
43331,96WBX3,Middenasaanhangwagen,SARIS,12/10/2021 12:00:00 AM,2021-12-10
43333,96WBX5,Middenasaanhangwagen,HOKA,11/16/2021 12:00:00 AM,2021-11-16
43334,96WBX6,Middenasaanhangwagen,HUMBAUR,11/19/2021 12:00:00 AM,2021-11-19
43335,96WBX7,Middenasaanhangwagen,HAPERT,12/03/2021 12:00:00 AM,2021-12-03
43336,96WBX8,Middenasaanhangwagen,ANSSEMS,12/27/2021 12:00:00 AM,2021-12-27
43337,96WBX9,Middenasaanhangwagen,ZEMMLER MASSEN,09/29/2021 12:00:00 AM,2021-09-29
43352,96WBZ1,Middenasaanhangwagen,BRENDERUP,11/17/2021 12:00:00 AM,2021-11-17
43353,96WBZ2,Middenasaanhangwagen,FREEWHEEL,11/18/2021 12:00:00 AM,2021-11-18
43355,96WBZ4,Middenasaanhangwagen,ANSSEMS,11/26/2021 12:00:00 AM,2021-11-26
43356,96WBZ5,Middenasaanhangwagen,PROLINE,12/08/2021 12:00:00 AM,2021-12-08
43357,96WBZ6,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,11/30/2021 12:00:00 AM,2021-11-30
43411,96WDB2,Middenasaanhangwagen,WEIJER,11/29/2021 12:00:00 AM,2021-11-29
43412,96WDB3,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,12/02/2021 12:00:00 AM,2021-12-02
43413,96WDB4,Autonome aanhangwagen,WEB TRAILER,11/29/2021 12:00:00 AM,2021-11-29
43414,96WDB5,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,12/03/2021 12:00:00 AM,2021-12-03
43415,96WDB6,Middenasaanhangwagen,VLEMMIX,12/02/2021 12:00:00 AM,2021-12-02
43416,96WDB7,Middenasaanhangwagen,TWINTRAILER,12/03/2021 12:00:00 AM,2021-12-03
43417,96WDB8,Middenasaanhangwagen,EASYLINE,12/03/2021 12:00:00 AM,2021-12-03
43434,96WDD2,Middenasaanhangwagen,KONAG,12/14/2021 12:00:00 AM,2021-12-14
43435,96WDD3,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,12/13/2021 12:00:00 AM,2021-12-13
43439,96WDD7,Middenasaanhangwagen,EDUARD,12/17/2021 12:00:00 AM,2021-12-17
43440,96WDD8,Middenasaanhangwagen,IFOR WILLIAMS,12/16/2021 12:00:00 AM,2021-12-16
43458,96WDF3,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,12/18/2021 12:00:00 AM,2021-12-18
43461,96WDF6,Middenasaanhangwagen,HENRA AANHANGWAGENS BV,12/23/2021 12:00:00 AM,2021-12-23
43884,96WFG4,Middenasaanhangwagen,FALCH,12/15/2021 12:00:00 AM,2021-12-15
46751,96WTLG,Middenasaanhangwagen,HENRA,08/20/2021 12:00:00 AM,2021-08-20
46759,96WTLS,Middenasaanhangwagen,FENDT CARAVAN,04/01/2021 12:00:00 AM,2021-04-01
46941,96WVBF,Middenasaanhangwagen,HUMBAUR,12/29/2021 12:00:00 AM,2021-12-29
46958,96WVDH,Middenasaanhangwagen,ANSSEMS,03/05/2021 12:00:00 AM,2021-03-05
47004,96WVHJ,Middenasaanhangwagen,SARIS,01/19/2021 12:00:00 AM,2021-01-19
47018,96WVJG,Middenasaanhangwagen,IFOR WILLIAMS,03/17/2021 12:00:00 AM,2021-03-17
47114,96WVSK,Middenasaanhangwagen,HAPERT,04/24/2021 12:00:00 AM,2021-04-24
47148,96WVVR,Middenasaanhangwagen,HENRA,05/28/2021 12:00:00 AM,2021-05-28
47239,96WXDN,Middenasaanhangwagen,HULCO,07/30/2021 12:00:00 AM,2021-07-30
47244,96WXDV,Middenasaanhangwagen,ANSSEMS,01/12/2021 12:00:00 AM,2021-01-12
47250,96WXFG,Middenasaanhangwagen,SARIS,06/04/2021 12:00:00 AM,2021-06-04
47255,96WXFN,Middenasaanhangwagen,EDUARD,05/29/2021 12:00:00 AM,2021-05-29
47258,96WXFS,Middenasaanhangwagen,HULCO,01/28/2021 12:00:00 AM,2021-01-28
47314,96WXKJ,Middenasaanhangwagen,HUMBAUR,06/15/2021 12:00:00 AM,2021-06-15
47325,96WXLD,Middenasaanhangwagen,HAPERT,11/02/2021 12:00:00 AM,2021-11-02
47331,96WXLL,Middenasaanhangwagen,SARIS,03/08/2021 12:00:00 AM,2021-03-08
47332,96WXLN,Middenasaanhangwagen,ANSSEMS,08/17/2021 12:00:00 AM,2021-08-17
47339,96WXLZ,Middenasaanhangwagen,ERIBA,05/14/2021 12:00:00 AM,2021-05-14
47344,96WXNH,Middenasaanhangwagen,IFOR WILLIAMS,01/02/2021 12:00:00 AM,2021-01-02
47355,96WXNZ,Middenasaanhangwagen,IFOR WILLIAMS,07/03/2021 12:00:00 AM,2021-07-03
47358,96WXPF,Middenasaanhangwagen,KIP,03/27/2021 12:00:00 AM,2021-03-27
47363,96WXPN,Middenasaanhangwagen,HUMBAUR,04/20/2021 12:00:00 AM,2021-04-20
47367,96WXPT,Middenasaanhangwagen,HAPERT,07/09/2021 12:00:00 AM,2021-07-09
47373,96WXRF,Middenasaanhangwagen,SARIS,07/07/2021 12:00:00 AM,2021-07-07
47376,96WXRJ,Middenasaanhangwagen,SIRIUS,02/20/2021 12:00:00 AM,2021-02-20
47391,96WXSJ,Middenasaanhangwagen,MARLIN,09/03/2021 12:00:00 AM,2021-09-03
47409,96WXTR,Middenasaanhangwagen,EDUARD,04/16/2021 12:00:00 AM,2021-04-16
47410,96WXTS,Middenasaanhangwagen,HULCO,01/29/2021 12:00:00 AM,2021-01-29
47414,96WXTZ,Middenasaanhangwagen,HULCO,02/01/2021 12:00:00 AM,2021-02-01
47416,96WXVD,Middenasaanhangwagen,HAPERT,01/07/2021 12:00:00 AM,2021-01-07
47418,96WXVG,Middenasaanhangwagen,ANSSEMS,03/17/2021 12:00:00 AM,2021-03-17
47422,96WXVL,Middenasaanhangwagen,SARIS,02/04/2021 12:00:00 AM,2021-02-04
47427,96WXVT,Middenasaanhangwagen,HOBBY,02/20/2021 12:00:00 AM,2021-02-20
47429,96WXVX,Middenasaanhangwagen,HOBBY,01/22/2021 12:00:00 AM,2021-01-22
47430,96WXVZ,Middenasaanhangwagen,HOTRA,02/10/2021 12:00:00 AM,2021-02-10
47431,96WXXB,Middenasaanhangwagen,FREEWHEEL,01/27/2021 12:00:00 AM,2021-01-27
47433,96WXXF,Middenasaanhangwagen,EDUARD,04/02/2021 12:00:00 AM,2021-04-02
47434,96WXXG,Middenasaanhangwagen,ANSSEMS,07/17/2021 12:00:00 AM,2021-07-17
47436,96WXXJ,Middenasaanhangwagen,HENRA,10/01/2021 12:00:00 AM,2021-10-01
47440,96WXXP,Middenasaanhangwagen,ANSSEMS,09/11/2021 12:00:00 AM,2021-09-11
47442,96WXXS,Middenasaanhangwagen,HULCO,05/02/2021 12:00:00 AM,2021-05-02
47443,96WXXT,Middenasaanhangwagen,SIRIUS,01/10/2021 12:00:00 AM,2021-01-10
47444,96WXXV,Middenasaanhangwagen,HULCO,01/09/2021 12:00:00 AM,2021-01-09
47447,96WXZB,Middenasaanhangwagen,HOBBY,01/20/2021 12:00:00 AM,2021-01-20
47452,96WXZJ,Middenasaanhangwagen,ANSSEMS,06/02/2021 12:00:00 AM,2021-06-02
47454,96WXZL,Middenasaanhangwagen,DOOSAN,01/05/2021 12:00:00 AM,2021-01-05
47457,96WXZR,Middenasaanhangwagen,IFOR WILLIAMS,01/04/2021 12:00:00 AM,2021-01-04
47462,96WXZZ,Middenasaanhangwagen,BOCKMANN,08/18/2021 12:00:00 AM,2021-08-18
47463,96WZBB,Middenasaanhangwagen,EDUARD,01/06/2021 12:00:00 AM,2021-01-06
47467,96WZBJ,Middenasaanhangwagen,ANSSEMS,01/14/2021 12:00:00 AM,2021-01-14
47468,96WZBK,Middenasaanhangwagen,SARIS,04/06/2021 12:00:00 AM,2021-04-06
47469,96WZBL,Middenasaanhangwagen,HULCO,02/20/2021 12:00:00 AM,2021-02-20
47470,96WZBN,Middenasaanhangwagen,HENRA,03/10/2021 12:00:00 AM,2021-03-10
47471,96WZBP,Middenasaanhangwagen,ANSSEMS,01/13/2021 12:00:00 AM,2021-01-13
47473,96WZBS,Middenasaanhangwagen,NIFTYLIFT LIMITED,01/12/2021 12:00:00 AM,2021-01-12
47474,96WZBT,Middenasaanhangwagen,SARIS,07/08/2021 12:00:00 AM,2021-07-08
47475,96WZBV,Middenasaanhangwagen,HENRA,01/29/2021 12:00:00 AM,2021-01-29
47476,96WZBX,Middenasaanhangwagen,HULCO,01/15/2021 12:00:00 AM,2021-01-15
47477,96WZBZ,Middenasaanhangwagen,LMC,01/12/2021 12:00:00 AM,2021-01-12
47478,96WZDB,Middenasaanhangwagen,HAPERT,01/26/2021 12:00:00 AM,2021-01-26
47479,96WZDD,Middenasaanhangwagen,HOBBY,02/22/2021 12:00:00 AM,2021-02-22
47480,96WZDF,Middenasaanhangwagen,SARIS,01/28/2021 12:00:00 AM,2021-01-28
47481,96WZDG,Middenasaanhangwagen,HULCO,04/21/2021 12:00:00 AM,2021-04-21
47482,96WZDH,Middenasaanhangwagen,HOBBY,02/05/2021 12:00:00 AM,2021-02-05
47483,96WZDJ,Middenasaanhangwagen,HAPERT,01/18/2021 12:00:00 AM,2021-01-18
47484,96WZDK,Middenasaanhangwagen,ANSSEMS,04/07/2021 12:00:00 AM,2021-04-07
47486,96WZDN,Middenasaanhangwagen,EDUARD,04/16/2021 12:00:00 AM,2021-04-16
47487,96WZDP,Middenasaanhangwagen,SARIS,03/05/2021 12:00:00 AM,2021-03-05
47488,96WZDR,Middenasaanhangwagen,PETERS,01/21/2021 12:00:00 AM,2021-01-21
47489,96WZDS,Middenasaanhangwagen,HENRA,01/23/2021 12:00:00 AM,2021-01-23
47490,96WZDT,Middenasaanhangwagen,HULCO,01/26/2021 12:00:00 AM,2021-01-26
47491,96WZDV,Middenasaanhangwagen,HAPERT,01/27/2021 12:00:00 AM,2021-01-27
47492,96WZDX,Middenasaanhangwagen,HUMBAUR,06/02/2021 12:00:00 AM,2021-06-02
47493,96WZDZ,Middenasaanhangwagen,HENRA,01/30/2021 12:00:00 AM,2021-01-30
47494,96WZFB,Middenasaanhangwagen,HAPERT,02/02/2021 12:00:00 AM,2021-02-02
47495,96WZFD,Middenasaanhangwagen,HULCO,05/10/2021 12:00:00 AM,2021-05-10
47496,96WZFF,Middenasaanhangwagen,TWINS,01/29/2021 12:00:00 AM,2021-01-29
47497,96WZFG,Middenasaanhangwagen,VLEMMIX,01/27/2021 12:00:00 AM,2021-01-27
47498,96WZFH,Middenasaanhangwagen,BUERSTNER,03/03/2021 12:00:00 AM,2021-03-03
47499,96WZFJ,Middenasaanhangwagen,PEGA,06/08/2021 12:00:00 AM,2021-06-08
47500,96WZFK,Middenasaanhangwagen,HENRA,02/04/2021 12:00:00 AM,2021-02-04
47501,96WZFL,Middenasaanhangwagen,ANSSEMS,12/14/2021 12:00:00 AM,2021-12-14
47502,96WZFN,Middenasaanhangwagen,HULCO,08/17/2021 12:00:00 AM,2021-08-17
47503,96WZFP,Middenasaanhangwagen,HENRA,02/10/2021 12:00:00 AM,2021-02-10
47504,96WZFR,Middenasaanhangwagen,SARIS,03/17/2021 12:00:00 AM,2021-03-17
47505,96WZFS,Middenasaanhangwagen,HAPERT,07/10/2021 12:00:00 AM,2021-07-10
47506,96WZFT,Middenasaanhangwagen,HENRA,05/14/2021 12:00:00 AM,2021-05-14
47507,96WZFV,Middenasaanhangwagen,IFOR WILLIAMS,03/19/2021 12:00:00 AM,2021-03-19
47508,96WZFX,Middenasaanhangwagen,EDUARD,03/09/2021 12:00:00 AM,2021-03-09
47509,96WZFZ,Middenasaanhangwagen,EDUARD,02/13/2021 12:00:00 AM,2021-02-13
47510,96WZGB,Middenasaanhangwagen,HUMBAUR,10/12/2021 12:00:00 AM,2021-10-12
47511,96WZGD,Middenasaanhangwagen,BRIAN JAMES TRAILERS,02/10/2021 12:00:00 AM,2021-02-10
47512,96WZGF,Middenasaanhangwagen,HENRA,02/13/2021 12:00:00 AM,2021-02-13
47513,96WZGG,Middenasaanhangwagen,HAPERT,03/12/2021 12:00:00 AM,2021-03-12
47514,96WZGH,Middenasaanhangwagen,CARAVELAIR,03/19/2021 12:00:00 AM,2021-03-19
47515,96WZGJ,Middenasaanhangwagen,HAPERT,03/06/2021 12:00:00 AM,2021-03-06
47516,96WZGK,Middenasaanhangwagen,ANSSEMS,04/14/2021 12:00:00 AM,2021-04-14
47517,96WZGL,Middenasaanhangwagen,EDUARD,03/27/2021 12:00:00 AM,2021-03-27
47518,96WZGN,Middenasaanhangwagen,HAPERT,02/23/2021 12:00:00 AM,2021-02-23
47519,96WZGP,Middenasaanhangwagen,ADRIA,02/20/2021 12:00:00 AM,2021-02-20
47520,96WZGR,Middenasaanhangwagen,HULCO,03/01/2021 12:00:00 AM,2021-03-01
47521,96WZGS,Middenasaanhangwagen,WEINSBERG,02/23/2021 12:00:00 AM,2021-02-23
47522,96WZGT,Middenasaanhangwagen,LMC,03/18/2021 12:00:00 AM,2021-03-18
47523,96WZGV,Middenasaanhangwagen,VLEMMIX,02/20/2021 12:00:00 AM,2021-02-20
47524,96WZGX,Middenasaanhangwagen,HOBBY,02/24/2021 12:00:00 AM,2021-02-24
47526,96WZHB,Middenasaanhangwagen,ANSSEMS,06/26/2021 12:00:00 AM,2021-06-26
47527,96WZHD,Middenasaanhangwagen,HULCO,03/29/2021 12:00:00 AM,2021-03-29
47528,96WZHF,Middenasaanhangwagen,ANSSEMS,05/28/2021 12:00:00 AM,2021-05-28
47530,96WZHH,Middenasaanhangwagen,BAVECK,02/24/2021 12:00:00 AM,2021-02-24
47531,96WZHJ,Middenasaanhangwagen,EASYLINE,02/24/2021 12:00:00 AM,2021-02-24
47532,96WZHK,Middenasaanhangwagen,WEINSBERG,04/08/2021 12:00:00 AM,2021-04-08
47533,96WZHL,Middenasaanhangwagen,EDUARD,04/10/2021 12:00:00 AM,2021-04-10
47534,96WZHN,Middenasaanhangwagen,KNAUS,03/12/2021 12:00:00 AM,2021-03-12
47535,96WZHP,Middenasaanhangwagen,HUMBAUR,04/29/2021 12:00:00 AM,2021-04-29
47536,96WZHR,Middenasaanhangwagen,HENRA,11/10/2021 12:00:00 AM,2021-11-10
47537,96WZHS,Middenasaanhangwagen,HAPERT,03/05/2021 12:00:00 AM,2021-03-05
47538,96WZHT,Middenasaanhangwagen,SARIS,05/12/2021 12:00:00 AM,2021-05-12
47539,96WZHV,Middenasaanhangwagen,ANSSEMS,03/04/2021 12:00:00 AM,2021-03-04
47540,96WZHX,Middenasaanhangwagen,NIJENKAMP,03/16/2021 12:00:00 AM,2021-03-16
47541,96WZHZ,Middenasaanhangwagen,HAPERT,06/08/2021 12:00:00 AM,2021-06-08
47542,96WZJB,Middenasaanhangwagen,HULCO,08/16/2021 12:00:00 AM,2021-08-16
47544,96WZJG,Middenasaanhangwagen,HENRA,03/30/2021 12:00:00 AM,2021-03-30
47545,96WZJH,Middenasaanhangwagen,HOBBY,03/22/2021 12:00:00 AM,2021-03-22
47546,96WZJJ,Middenasaanhangwagen,THALER,02/11/2021 12:00:00 AM,2021-02-11
47547,96WZJK,Middenasaanhangwagen,HOBBY,06/19/2021 12:00:00 AM,2021-06-19
47548,96WZJL,Middenasaanhangwagen,SARIS,05/20/2021 12:00:00 AM,2021-05-20
47549,96WZJN,Middenasaanhangwagen,ANSSEMS,03/18/2021 12:00:00 AM,2021-03-18
47550,96WZJP,Middenasaanhangwagen,BRIAN JAMES TRAILERS,03/16/2021 12:00:00 AM,2021-03-16
47551,96WZJR,Middenasaanhangwagen,ANSSEMS,10/09/2021 12:00:00 AM,2021-10-09
47552,96WZJS,Middenasaanhangwagen,SWIFT GROUP LIMITED,03/20/2021 12:00:00 AM,2021-03-20
47553,96WZJT,Middenasaanhangwagen,ANSSEMS,03/26/2021 12:00:00 AM,2021-03-26
47554,96WZJV,Middenasaanhangwagen,SIRIUS,03/25/2021 12:00:00 AM,2021-03-25
47555,96WZJX,Middenasaanhangwagen,EDUARD,05/01/2021 12:00:00 AM,2021-05-01
47557,96WZKB,Middenasaanhangwagen,HAPERT,03/26/2021 12:00:00 AM,2021-03-26
47558,96WZKD,Middenasaanhangwagen,KNAUS,03/30/2021 12:00:00 AM,2021-03-30
47559,96WZKF,Middenasaanhangwagen,ANSSEMS,06/09/2021 12:00:00 AM,2021-06-09
47560,96WZKG,Autonome aanhangwagen,AJK,03/19/2021 12:00:00 AM,2021-03-19
47561,96WZKH,Middenasaanhangwagen,HENRA,05/07/2021 12:00:00 AM,2021-05-07
47562,96WZKK,Middenasaanhangwagen,KNAUS,03/31/2021 12:00:00 AM,2021-03-31
47563,96WZKL,Middenasaanhangwagen,HUMBAUR,05/31/2021 12:00:00 AM,2021-05-31
47564,96WZKN,Middenasaanhangwagen,DETHLEFFS,03/24/2021 12:00:00 AM,2021-03-24
47565,96WZKP,Middenasaanhangwagen,WEINSBERG,03/31/2021 12:00:00 AM,2021-03-31
47567,96WZKS,Middenasaanhangwagen,HULCO,11/08/2021 12:00:00 AM,2021-11-08
47568,96WZKT,Middenasaanhangwagen,SARIS,07/14/2021 12:00:00 AM,2021-07-14
47569,96WZKV,Middenasaanhangwagen,IFOR WILLIAMS,04/03/2021 12:00:00 AM,2021-04-03
47570,96WZKX,Middenasaanhangwagen,HAPERT,03/30/2021 12:00:00 AM,2021-03-30
47571,96WZKZ,Middenasaanhangwagen,DETHLEFFS,04/16/2021 12:00:00 AM,2021-04-16
47572,96WZLB,Middenasaanhangwagen,HAPERT,04/16/2021 12:00:00 AM,2021-04-16
47573,96WZLD,Middenasaanhangwagen,PEGA,04/09/2021 12:00:00 AM,2021-04-09
47574,96WZLF,Middenasaanhangwagen,HAPERT,04/02/2021 12:00:00 AM,2021-04-02
47577,96WZLK,Middenasaanhangwagen,SARIS,05/12/2021 12:00:00 AM,2021-05-12
47578,96WZLL,Middenasaanhangwagen,SWIFT GROUP LIMITED,04/03/2021 12:00:00 AM,2021-04-03
47579,96WZLN,Middenasaanhangwagen,HULCO,04/09/2021 12:00:00 AM,2021-04-09
47580,96WZLP,Middenasaanhangwagen,HOBBY,04/22/2021 12:00:00 AM,2021-04-22
47581,96WZLR,Middenasaanhangwagen,EDUARD,04/12/2021 12:00:00 AM,2021-04-12
47582,96WZLS,Middenasaanhangwagen,HULCO,09/14/2021 12:00:00 AM,2021-09-14
47583,96WZLT,Middenasaanhangwagen,TA-NO,03/24/2021 12:00:00 AM,2021-03-24
47584,96WZLV,Middenasaanhangwagen,HAPERT,04/16/2021 12:00:00 AM,2021-04-16
47585,96WZLX,Middenasaanhangwagen,HENRA,04/07/2021 12:00:00 AM,2021-04-07
47586,96WZLZ,Middenasaanhangwagen,HOBBY,04/29/2021 12:00:00 AM,2021-04-29
47587,96WZNB,Middenasaanhangwagen,SARIS,05/14/2021 12:00:00 AM,2021-05-14
47588,96WZND,Autonome aanhangwagen,HUEFFERMANN TRANS.SYSTEME,04/07/2021 12:00:00 AM,2021-04-07
47589,96WZNF,Middenasaanhangwagen,KNAUS,04/23/2021 12:00:00 AM,2021-04-23
47590,96WZNG,Middenasaanhangwagen,ERIBA,06/03/2021 12:00:00 AM,2021-06-03
47591,96WZNH,Middenasaanhangwagen,ADRIA,05/05/2021 12:00:00 AM,2021-05-05
47592,96WZNJ,Middenasaanhangwagen,HAPERT,04/20/2021 12:00:00 AM,2021-04-20
47593,96WZNK,Middenasaanhangwagen,ANSSEMS,09/10/2021 12:00:00 AM,2021-09-10
47594,96WZNL,Middenasaanhangwagen,KNAUS,04/20/2021 12:00:00 AM,2021-04-20
47595,96WZNN,Middenasaanhangwagen,ANSSEMS,05/01/2021 12:00:00 AM,2021-05-01
47596,96WZNP,Middenasaanhangwagen,DETHLEFFS,04/23/2021 12:00:00 AM,2021-04-23
47597,96WZNR,Middenasaanhangwagen,HAPERT,04/29/2021 12:00:00 AM,2021-04-29
47598,96WZNS,Middenasaanhangwagen,HENRA,04/27/2021 12:00:00 AM,2021-04-27
47599,96WZNT,Middenasaanhangwagen,HULCO,05/19/2021 12:00:00 AM,2021-05-19
47601,96WZNX,Middenasaanhangwagen,HOBBY,04/15/2021 12:00:00 AM,2021-04-15
47602,96WZNZ,Middenasaanhangwagen,KNAUS,04/22/2021 12:00:00 AM,2021-04-22
47604,96WZPD,Middenasaanhangwagen,KNAUS,04/22/2021 12:00:00 AM,2021-04-22
47605,96WZPF,Middenasaanhangwagen,PROLINE,04/23/2021 12:00:00 AM,2021-04-23
47606,96WZPG,Middenasaanhangwagen,HENRA,11/19/2021 12:00:00 AM,2021-11-19
47607,96WZPH,Middenasaanhangwagen,FENDT CARAVAN,04/21/2021 12:00:00 AM,2021-04-21
47608,96WZPJ,Middenasaanhangwagen,EDUARD,06/29/2021 12:00:00 AM,2021-06-29
47609,96WZPK,Middenasaanhangwagen,EDUARD,05/26/2021 12:00:00 AM,2021-05-26
