,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
172945,DVK32G,Elektriciteit,,,,,,,,,,,,,
172953,DVK32S,Benzine,,2.6,57.0,,,,,,,,,,
173060,DVK39S,Benzine,,2.6,57.0,,,,,,,,,,
173076,DVK40S,Benzine,,2.6,57.0,,,,,,,,,,
173105,DVK42P,Elektriciteit,,,,,,,,,,,,,
173148,DVK45P,Elektriciteit,,,,,,,,,,,,,
173180,DVK47S,Benzine,,2.6,57.0,,,,,,,,,,
173301,DVK55S,Benzine,,2.6,57.0,,,,,,,,,,
173314,DVK56P,Elektriciteit,,,,,,,,,,,,,
173315,DVK56R,Benzine,,2.6,57.0,,,,,,,,,,
173362,DVK59R,Benzine,,2.6,57.0,,,,,,,,,,
173392,DVK61R,Benzine,,2.6,57.0,,,,,,,,,,
173395,DVK61X,Benzine,,2.6,57.0,,,,,,,,,,
173445,DVK65F,Benzine,,,,,,,,,,,,,
173464,DVK66K,Benzine,,2.6,57.0,,,,,,,,,,
173536,DVK70Z,Elektriciteit,,,,,,,,,,,,,
173563,DVK72R,Benzine,,2.6,57.0,,,,,,,,,,
173648,DVK78D,Benzine,,2.6,57.0,,,,,,,,,,
173758,DVK85F,Benzine,,2.6,57.0,,,,,,,,,,
173782,DVK86R,Benzine,,2.6,57.0,,,,,,,,,,
173868,DVK92G,Benzine,,,,,,,,,,,,,
173951,DVK97R,Benzine,,2.6,57.0,,,,,,,,,,
173964,DVK98L,Elektriciteit,,,,,,,,,,,,,
174039,DVL04J,Benzine,,,,,,,,,,,,,
174057,DVL05N,Elektriciteit,,,,,,,,,,,,,
174152,DVL11T,Benzine,,3.6,82.0,,,,,,,,,,
174218,DVL16F,Elektriciteit,,,,,,,,,,,,,
174313,DVL22L,Elektriciteit,,,,,,,,,,,,,
174358,DVL25L,Benzine,,2.6,57.0,,,,,,,,,,
174374,DVL26L,Benzine,,2.6,57.0,,,,,,,,,,
174378,DVL26S,Elektriciteit,,,,,,,,,,,,,
174521,DVL36K,Benzine,,,,,,,,,,,,,
174666,DVL45V,Benzine,,,,,,,,,,,,,
174715,DVL48Z,Benzine,,3.6,82.0,,,,,,,,,,
174906,DVL61L,Benzine,,2.6,57.0,,,,,,,,,,
174909,DVL61R,Elektriciteit,,,,,,,,,,,,,
174956,DVL64V,Benzine,,,,,,,,,,,,,
174968,DVL65P,Benzine,,,,,,,,,,,,,
174972,DVL65V,Elektriciteit,,,,,,,,,,,,,
174983,DVL66R,Elektriciteit,,,,,,,,,,,,,
175106,DVL74R,Elektriciteit,,,,,,,,,,,,,
175152,DVL77R,Elektriciteit,,,,,,,,,,,,,
175331,DVL89Z,Benzine,,,,,,,,,,,,,
175386,DVL93T,Benzine,,,,,,,,,,,,,
175402,DVL94T,Benzine,,,,,,,,,,,,,
175420,DVL96B,Diesel,,,,,,,,,,,,,
175421,DVL96D,Benzine,,,,,,,,,,,,,
175426,DVL96K,Benzine,,,,,,,,,,,,,
175670,DVN11L,Benzine,,,,,,,,,,,,,
176004,DVN33S,Benzine,,2.6,57.0,,,,,,,,,,
176028,DVN35H,Benzine,,,,,,,,,,,,,
176272,DVN51H,Benzine,,,,,,,,,,,,,
176412,DVN60L,Benzine,,,,,,,,,,,,,
176612,DVN73P,Benzine,,,,,,,,,,,,,
176654,DVN76K,Elektriciteit,,,,,,,,,,,,,
176829,DVN88D,Benzine,,2.6,57.0,,,,,,,,,,
176835,DVN88L,Benzine,,3.6,82.0,,,,,,,,,,
176892,DVN92D,Benzine,,2.9,65.0,,,,,,,,,,
176958,DVN96H,Benzine,,2.4,53.0,,,,,,,,,,
177071,DVP01S,Benzine,,3.6,82.0,,,,,,,,,,
177086,DVP02S,Benzine,,2.3,53.0,,,,,,,,,,
177200,DVP10D,Benzine,,,,,,,,,,,,,
177362,DVP21B,Benzine,,2.7,59.0,,,,,,,,,,
177485,DVP28X,Benzine,,,,,,,,,,,,,
177503,DVP30D,Benzine,,,,,,,,,,,,,
177558,DVP33V,Benzine,,2.6,57.0,,,,,,,,,,
177605,DVP36Z,Benzine,,,,,,,,,,,,,
177758,DVP46Z,Benzine,,,,,,,,,,,,,
177780,DVP48N,Elektriciteit,,,,,,,,,,,,,
178012,DVP63X,Benzine,,,,,,,,,,,,,
178045,DVP66G,Benzine,,,,,,,,,,,,,
178202,DVP76P,Benzine,,,,,,,,,,,,,
178445,DVP92L,Benzine,,2.6,57.0,,,,,,,,,,
178495,DVP95V,Benzine,,2.6,57.0,,,,,,,,,,
178646,DVR03Z,Elektriciteit,,,,,,,,,,,,,
178989,DVR26P,Benzine,,3.6,82.0,,,,,,,,,,
179024,DVR28Z,Benzine,,2.4,53.0,,,,,,,,,,
179088,DVR33H,Elektriciteit,,,,,,,,,,,,,
179356,DVR50Z,Benzine,,2.7,59.0,,,,,,,,,,
179400,DVR53Z,Benzine,,3.0,70.0,,,,,,,,,,
179416,DVR54Z,Benzine,,3.6,82.0,,,,,,,,,,
179558,DVR64H,Elektriciteit,,,,,,,,,,,,,
179602,DVR67J,Benzine,,,,,,,,,,,,,
179772,DVR78N,Elektriciteit,,,,,,,,,,,,,
179860,DVR84J,Elektriciteit,,,,,,,,,,,,,
180258,DVS10V,Benzine,,,,,,,,,,,,,
180475,DVS28B,Elektriciteit,,,,,,,,,,,,,
180631,DVS40B,Elektriciteit,,,,,,,,,,,,,
180662,DVS42K,Elektriciteit,,,,,,,,,,,,,
180721,DVS46V,Benzine,,3.6,82.0,,,,,,,,,,
180834,DVS55R,Benzine,,,,,,,,,,,,,
180874,DVS58R,Benzine,,,,,,,,,,,,,
180883,DVS59K,Benzine,,2.4,53.0,,,,,,,,,,
180902,DVS60T,Benzine,,,,,,,,,,,,,
180964,DVS65K,Benzine,,,,,,,,,,,,,
181069,DVS73N,Elektriciteit,,,,,,,,,,,,,
181200,DVS83N,Elektriciteit,,,,,,,,,,,,,
181298,DVS90P,Benzine,,,,,,,,,,,,,
181304,DVS91B,Benzine,,,,,,,,,,,,,
181327,DVS92Z,Benzine,,,,,,,,,,,,,
181513,DVT03N,Elektriciteit,,,,,,,,,,,,,
181611,DVT09V,Benzine,,2.6,57.0,,,,,,,,,,
181784,DVT21B,Benzine,,2.6,57.0,,,,,,,,,,
181792,DVT21N,Elektriciteit,,,,,,,,,,,,,
181906,DVT28Z,Benzine,,,,,,,,,,,,,
181920,DVT29V,Benzine,,2.6,57.0,,,,,,,,,,
181954,DVT32F,Benzine,,2.6,57.0,,,,,,,,,,
181974,DVT33N,Benzine,,,,,,,,,,,,,
181985,DVT34H,Benzine,,2.6,57.0,,,,,,,,,,
182088,DVT40X,Elektriciteit,,,,,,,,,,,,,
182232,DVT50L,Benzine,,,,,,,,,,,,,
182233,DVT50N,Benzine,,,,,,,,,,,,,
182436,DVT64F,Benzine,,,,,,,,,,,,,
182491,DVT67T,Elektriciteit,,,,,,,,,,,,,
182685,DVT80V,Elektriciteit,,,,,,,,,,,,,
182759,DVT85S,Elektriciteit,,,,,,,,,,,,,
182775,DVT86T,Elektriciteit,,,,,,,,,,,,,
182778,DVT86Z,Benzine,,2.6,57.0,,,,,,,,,,
182793,DVT87Z,Benzine,,2.6,57.0,,,,,,,,,,
182835,DVT90T,Benzine,,2.6,57.0,,,,,,,,,,
183033,DVV03J,Benzine,,,,,,,,,,,,,
183061,DVV05F,Benzine,,,,,,,,,,,,,
183096,DVV07K,Elektriciteit,,,,,,,,,,,,,
183109,DVV08G,Benzine,,2.1,47.0,,,,,,,,,,
183164,DVV11X,Benzine,,2.1,47.0,,,,,,,,,,
183194,DVV13T,Benzine,,,,,,,,,,,,,
183245,DVV17B,Benzine,,3.6,82.0,,,,,,,,,,
183263,DVV18G,Benzine,,2.9,65.0,,,,,,,,,,
183373,DVV25K,Benzine,,2.6,57.0,,,,,,,,,,
183445,DVV30G,Benzine,,2.9,65.0,,,,,,,,,,
183597,DVV40K,Benzine,,2.1,47.0,,,,,,,,,,
183706,DVV47T,Elektriciteit,,,,,,,,,,,,,
183810,DVV54L,Elektriciteit,,,,,,,,,,,,,
183838,DVV56K,Benzine,,2.1,47.0,,,,,,,,,,
183861,DVV57V,Benzine,,,,,,,,,,,,,
183883,DVV59K,Benzine,,2.1,47.0,,,,,,,,,,
183901,DVV60N,Benzine,,,,,,,,,,,,,
183938,DVV62X,Elektriciteit,,,,,,,,,,,,,
183958,DVV64G,Benzine,,2.1,47.0,,,,,,,,,,
183970,DVV64Z,Benzine,,,,,,,,,,,,,
184014,DVV67T,Benzine,,,,,,,,,,,,,
184028,DVV68T,Benzine,,,,,,,,,,,,,
184035,DVV69G,Benzine,,2.1,47.0,,,,,,,,,,
184058,DVV70T,Benzine,,,,,,,,,,,,,
184063,DVV71D,Benzine,,,,,,,,,,,,,
184081,DVV72G,Benzine,,2.1,47.0,,,,,,,,,,
184109,DVV74B,Diesel,,,,,,,,,,,,,
184128,DVV75G,Benzine,,2.6,57.0,,,,,,,,,,
184155,DVV76X,Benzine,,,,,,,,,,,,,
184163,DVV77K,Benzine,,2.1,47.0,,,,,,,,,,
184359,DVV90K,Benzine,,2.9,65.0,,,,,,,,,,
184441,DVV95V,Benzine,,2.9,65.0,,,,,,,,,,
184491,DVV99F,Benzine,,2.1,47.0,,,,,,,,,,
184581,DVX02G,Benzine,,,,,,,,,,,,,
184599,DVX03J,Elektriciteit,,,,,,,,,,,,,
184682,DVX08V,Elektriciteit,,,,,,,,,,,,,
184712,DVX10X,Benzine,,,,,,,,,,,,,
184902,DVX23R,Benzine,,,,,,,,,,,,,
184944,DVX26K,Benzine,,2.9,65.0,,,,,,,,,,
184960,DVX27K,Benzine,,2.9,65.0,,,,,,,,,,
184973,DVX28K,Benzine,,2.1,47.0,,,,,,,,,,
184989,DVX29N,Elektriciteit,,,,,,,,,,,,,
184996,DVX29Z,Elektriciteit,,,,,,,,,,,,,
185071,DVX34X,Benzine,,3.6,82.0,,,,,,,,,,
185077,DVX35J,Elektriciteit,,,,,,,,,,,,,
185090,DVX36F,Benzine,,,,,,,,,,,,,
185094,DVX36K,Benzine,,3.6,82.0,,,,,,,,,,
185137,DVX39J,Elektriciteit,,,,,,,,,,,,,
185182,DVX42J,Elektriciteit,,,,,,,,,,,,,
185244,DVX46J,Elektriciteit,,,,,,,,,,,,,
185251,DVX46V,Elektriciteit,,,,,,,,,,,,,
185263,DVX47R,Elektriciteit,,,,,,,,,,,,,
185274,DVX48J,Elektriciteit,,,,,,,,,,,,,
185303,DVX50K,Benzine,,2.9,65.0,,,,,,,,,,
185330,DVX52H,Elektriciteit,,,,,,,,,,,,,
185345,DVX53J,Elektriciteit,,,,,,,,,,,,,
185377,DVX55N,Benzine,,,,,,,,,,,,,
185387,DVX56G,Elektriciteit,,,,,,,,,,,,,
185402,DVX57G,Elektriciteit,,,,,,,,,,,,,
185451,DVX60J,Elektriciteit,,,,,,,,,,,,,
185523,DVX65H,Elektriciteit,,,,,,,,,,,,,
185547,DVX66T,Elektriciteit,,,,,,,,,,,,,
185567,DVX68B,Benzine,,3.6,82.0,,,,,,,,,,
185654,DVX73S,Elektriciteit,,,,,,,,,,,,,
185663,DVX74H,Elektriciteit,,,,,,,,,,,,,
185701,DVX76T,Elektriciteit,,,,,,,,,,,,,
185740,DVX79H,Elektriciteit,,,,,,,,,,,,,
185754,DVX80H,Elektriciteit,,,,,,,,,,,,,
185785,DVX82H,Elektriciteit,,,,,,,,,,,,,
185816,DVX84H,Elektriciteit,,,,,,,,,,,,,
185846,DVX86H,Elektriciteit,,,,,,,,,,,,,
185877,DVX88H,Elektriciteit,,,,,,,,,,,,,
185938,DVX92K,Elektriciteit,,,,,,,,,,,,,
185979,DVX95B,Elektriciteit,,,,,,,,,,,,,
185983,DVX95H,Elektriciteit,,,,,,,,,,,,,
186000,DVX96K,Elektriciteit,,,,,,,,,,,,,
186004,DVX96R,Benzine,,,,,,,,,,,,,
186012,DVX97H,Elektriciteit,,,,,,,,,,,,,
186149,DVZ05Z,Elektriciteit,,,,,,,,,,,,,
186209,DVZ09Z,Elektriciteit,,,,,,,,,,,,,
186220,DVZ10T,Benzine,,2.7,59.0,,,,,,,,,,
186223,DVZ10Z,Elektriciteit,,,,,,,,,,,,,
186330,DVZ17Z,Elektriciteit,,,,,,,,,,,,,
186361,DVZ19Z,Elektriciteit,,,,,,,,,,,,,
186456,DVZ25Z,Elektriciteit,,,,,,,,,,,,,
186488,DVZ27Z,Elektriciteit,,,,,,,,,,,,,
186511,DVZ29L,Elektriciteit,,,,,,,,,,,,,
186595,DVZ34X,Benzine,,,,,,,,,,,,,
186634,DVZ37N,Elektriciteit,,,,,,,,,,,,,
186640,DVZ37Z,Elektriciteit,,,,,,,,,,,,,
186669,DVZ39Z,Elektriciteit,,,,,,,,,,,,,
186698,DVZ41T,Benzine,,,,,,,,,,,,,
186821,DVZ50B,Benzine,,2.1,47.0,,,,,,,,,,
186831,DVZ50R,Elektriciteit,,,,,,,,,,,,,
186849,DVZ51V,Benzine,,,,,,,,,,,,,
186891,DVZ54P,Benzine,,2.1,47.0,,,,,,,,,,
186923,DVZ56R,Elektriciteit,,,,,,,,,,,,,
186954,DVZ58R,Elektriciteit,,,,,,,,,,,,,
187053,DVZ65G,Benzine,,2.9,65.0,,,,,,,,,,
187098,DVZ68J,Benzine,,,,,,,,,,,,,
187187,DVZ74D,Benzine,,,,,,,,,,,,,
187253,DVZ78J,Elektriciteit,,,,,,,,,,,,,
187269,DVZ79K,Elektriciteit,,,,,,,,,,,,,
187334,DVZ83T,Benzine,,,,,,,,,,,,,
187368,DVZ86D,Elektriciteit,,,,,,,,,,,,,
187420,DVZ89J,Elektriciteit,,,,,,,,,,,,,
187421,DVZ89K,Benzine,,,,,,,,,,,,,
196531,DXB12F,Benzine,,,,,,,,,,,,,
196547,DXB13F,Benzine,,,,,,,,,,,,,
196652,DXB19Z,Benzine,,,,,,,,,,,,,
196657,DXB20H,Benzine,,2.6,57.0,,,,,,,,,,
196721,DXB24N,Benzine,,,,,,,,,,,,,
196792,DXB29D,Benzine,,2.6,57.0,,,,,,,,,,
196796,DXB29J,Elektriciteit,,,,,,,,,,,,,
196819,DXB30T,Benzine,,3.6,82.0,,,,,,,,,,
196883,DXB35G,Benzine,,,,,,,,,,,,,
196913,DXB37G,Benzine,,,,,,,,,,,,,
196925,DXB38B,Elektriciteit,,,,,,,,,,,,,
197000,DXB43F,Benzine,,,,,,,,,,,,,
197008,DXB43S,Benzine,,,,,,,,,,,,,
197021,DXB44S,Benzine,,,,,,,,,,,,,
197052,DXB46S,Benzine,,,,,,,,,,,,,
197116,DXB50V,Benzine,,,,,,,,,,,,,
197118,DXB50Z,Benzine,,,,,,,,,,,,,
197218,DXB57N,Benzine,,,,,,,,,,,,,
197246,DXB59H,Benzine,,,,,,,,,,,,,
197270,DXB60X,Benzine,,2.6,57.0,,,,,,,,,,
197306,DXB63F,Elektriciteit,,,,,,,,,,,,,
197365,DXB66Z,Benzine,,,,,,,,,,,,,
197389,DXB68L,Benzine,,,,,,,,,,,,,
197413,DXB70F,Elektriciteit,,,,,,,,,,,,,
197672,DXB87L,Benzine,,,,,,,,,,,,,
197705,DXB89V,Benzine,,,,,,,,,,,,,
197714,DXB90N,Elektriciteit,,,,,,,,,,,,,
197820,DXB97L,Benzine,,,,,,,,,,,,,
197938,DXD05D,Elektriciteit,,,,,,,,,,,,,
197941,DXD05H,Elektriciteit,,,,,,,,,,,,,
197953,DXD06D,Benzine,,,,,,,,,,,,,
197968,DXD07D,Benzine,,,,,,,,,,,,,
197984,DXD08D,Benzine,,,,,,,,,,,,,
198049,DXD12H,Elektriciteit,,,,,,,,,,,,,
198090,DXD14X,Benzine,,,,,,,,,,,,,
198111,DXD16G,Benzine,,,,,,,,,,,,,
198189,DXD21K,Benzine,,2.3,53.0,,,,,,,,,,
198204,DXD22K,Benzine,,2.6,57.0,,,,,,,,,,
198233,DXD24H,Benzine,,,,,,,,,,,,,
198305,DXD28T,Benzine,,3.6,82.0,,,,,,,,,,
198440,DXD37S,Benzine,,,,,,,,,,,,,
198451,DXD38K,Elektriciteit,,,,,,,,,,,,,
198453,DXD38N,Benzine,,,,,,,,,,,,,
198466,DXD39K,Elektriciteit,,,,,,,,,,,,,
198502,DXD41V,Benzine,,2.9,65.0,,,,,,,,,,
198514,DXD42R,Benzine,,,,,,,,,,,,,
198582,DXD46Z,Elektriciteit,,,,,,,,,,,,,
198602,DXD48H,Benzine,,,,,,,,,,,,,
198630,DXD50J,Elektriciteit,,,,,,,,,,,,,
198678,DXD53N,Elektriciteit,,,,,,,,,,,,,
198746,DXD57T,Elektriciteit,,,,,,,,,,,,,
198827,DXD63K,Elektriciteit,,,,,,,,,,,,,
198841,DXD64K,Elektriciteit,,,,,,,,,,,,,
198912,DXD68Z,Benzine,,,,,,,,,,,,,
198920,DXD69L,Elektriciteit,,,,,,,,,,,,,
198983,DXD73R,Benzine,,2.6,57.0,,,,,,,,,,
199023,DXD76P,Benzine,,,,,,,,,,,,,
199029,DXD76Z,Benzine,,,,,,,,,,,,,
199092,DXD81F,Benzine,,,,,,,,,,,,,
199112,DXD82K,Elektriciteit,,,,,,,,,,,,,
199131,DXD83P,Benzine,,,,,,,,,,,,,
199132,DXD83R,Benzine,,2.6,57.0,,,,,,,,,,
199401,DXF01J,Benzine,,,,,,,,,,,,,
199432,DXF03J,Benzine,,,,,,,,,,,,,
199463,DXF05J,Benzine,,,,,,,,,,,,,
199468,DXF05R,Benzine,,,,,,,,,,,,,
199545,DXF10P,Benzine,,3.6,82.0,,,,,,,,,,
199566,DXF11Z,Benzine,,3.0,67.0,,,,,,,,,,
199644,DXF17D,Benzine,,3.6,82.0,,,,,,,,,,
199764,DXF25B,Benzine,,,,,,,,,,,,,
199779,DXF26B,Benzine,,,,,,,,,,,,,
199800,DXF27J,Benzine,,,,,,,,,,,,,
199810,DXF28B,Benzine,,,,,,,,,,,,,
199815,DXF28J,Benzine,,,,,,,,,,,,,
199830,DXF29J,Benzine,,,,,,,,,,,,,
199841,DXF30B,Benzine,,,,,,,,,,,,,
199894,DXF33J,Benzine,,,,,,,,,,,,,
200045,DXF43G,Benzine,,2.6,57.0,,,,,,,,,,
200096,DXF46N,Benzine,,,,,,,,,,,,,
200097,DXF46P,Benzine,,,,,,,,,,,,,
200112,DXF47R,Elektriciteit,,,,,,,,,,,,,
200147,DXF49X,Elektriciteit,,,,,,,,,,,,,
200222,DXF54T,Elektriciteit,,,,,,,,,,,,,
200320,DXF61H,Benzine,,,,,,,,,,,,,
200345,DXF62Z,Elektriciteit,,,,,,,,,,,,,
200350,DXF63H,Benzine,,,,,,,,,,,,,
200381,DXF65H,Benzine,,,,,,,,,,,,,
200416,DXF67S,Benzine,,2.6,57.0,,,,,,,,,,
200424,DXF68H,Benzine,,,,,,,,,,,,,
200429,DXF68P,Benzine,,,,,,,,,,,,,
200431,DXF68S,Benzine,,2.6,57.0,,,,,,,,,,
200434,DXF68X,Elektriciteit,,,,,,,,,,,,,
200454,DXF70G,Elektriciteit,,,,,,,,,,,,,
200460,DXF70P,Benzine,,,,,,,,,,,,,
200475,DXF71P,Benzine,,,,,,,,,,,,,
200486,DXF72H,Benzine,,,,,,,,,,,,,
200532,DXF75H,Benzine,,,,,,,,,,,,,
200548,DXF76H,Benzine,,,,,,,,,,,,,
200562,DXF77H,Benzine,,,,,,,,,,,,,
200592,DXF79H,Benzine,,,,,,,,,,,,,
200612,DXF80P,Benzine,,,,,,,,,,,,,
200623,DXF81H,Benzine,,,,,,,,,,,,,
200637,DXF82H,Benzine,,,,,,,,,,,,,
200651,DXF83H,Benzine,,,,,,,,,,,,,
200655,DXF83N,Benzine,,,,,,,,,,,,,
200659,DXF83T,Elektriciteit,,,,,,,,,,,,,
200671,DXF84P,Benzine,,,,,,,,,,,,,
200818,DXF94H,Benzine,,,,,,,,,,,,,
200832,DXF95H,Benzine,,,,,,,,,,,,,
200837,DXF95P,Elektriciteit,,,,,,,,,,,,,
200848,DXF96H,Benzine,,,,,,,,,,,,,
200863,DXF97H,Benzine,,,,,,,,,,,,,
200882,DXF98P,Elektriciteit,,,,,,,,,,,,,
200891,DXF99H,Benzine,,,,,,,,,,,,,
201084,DXG07Z,Benzine,,,,,,,,,,,,,
201096,DXG08S,Benzine,,2.9,65.0,,,,,,,,,,
201180,DXG14J,Benzine,,,,,,,,,,,,,
201183,DXG14N,Benzine,,,,,,,,,,,,,
201274,DXG20P,Benzine,,2.1,47.0,,,,,,,,,,
201286,DXG21L,Benzine,,,,,,,,,,,,,
201314,DXG23J,Benzine,,,,,,,,,,,,,
201328,DXG24G,Benzine,,,,,,,,,,,,,
201349,DXG25N,Benzine,,,,,,,,,,,,,
201374,DXG27H,Benzine,,,,,,,,,,,,,
201376,DXG27K,Benzine,,,,,,,,,,,,,
201404,DXG29H,Benzine,,,,,,,,,,,,,
201435,DXG31H,Benzine,,,,,,,,,,,,,
201465,DXG33J,Elektriciteit,,,,,,,,,,,,,
201549,DXG38V,Benzine,,,,,,,,,,,,,
201566,DXG39X,Benzine,,3.6,82.0,,,,,,,,,,
201581,DXG40X,Benzine,,3.6,82.0,,,,,,,,,,
201624,DXG43T,Elektriciteit,,,,,,,,,,,,,
201717,DXG49T,Elektriciteit,,,,,,,,,,,,,
201754,DXG52H,Benzine,,2.1,47.0,,,,,,,,,,
201763,DXG52V,Benzine,,,,,,,,,,,,,
201770,DXG53H,Benzine,,2.7,59.0,,,,,,,,,,
201776,DXG53S,Benzine,,,,,,,,,,,,,
201849,DXG58P,Benzine,,,,,,,,,,,,,
201896,DXG61R,Benzine,,,,,,,,,,,,,
201958,DXG65V,Benzine,,,,,,,,,,,,,
201970,DXG66R,Benzine,,,,,,,,,,,,,
201971,DXG66S,Elektriciteit,,,,,,,,,,,,,
202040,DXG71G,Elektriciteit,,,,,,,,,,,,,
202060,DXG72N,Elektriciteit,,,,,,,,,,,,,
202093,DXG74T,Benzine,,3.0,67.0,,,,,,,,,,
202124,DXG76V,Benzine,,,,,,,,,,,,,
202144,DXG78F,Benzine,,3.6,82.0,,,,,,,,,,
202183,DXG80V,Benzine,,,,,,,,,,,,,
202214,DXG82V,Benzine,,,,,,,,,,,,,
202230,DXG83V,Benzine,,,,,,,,,,,,,
202245,DXG84V,Benzine,,,,,,,,,,,,,
202261,DXG85V,Benzine,,,,,,,,,,,,,
202275,DXG86V,Benzine,,,,,,,,,,,,,
202278,DXG87B,Elektriciteit,,,,,,,,,,,,,
202286,DXG87N,Elektriciteit,,,,,,,,,,,,,
202291,DXG87V,Benzine,,,,,,,,,,,,,
202313,DXG89H,Benzine,,,,,,,,,,,,,
202332,DXG90P,Benzine,,,,,,,,,,,,,
202351,DXG91V,Benzine,,,,,,,,,,,,,
202366,DXG92V,Benzine,,,,,,,,,,,,,
202397,DXG94V,Benzine,,,,,,,,,,,,,
202413,DXG95V,Benzine,,,,,,,,,,,,,
202421,DXG96K,Benzine,,2.7,59.0,,,,,,,,,,
202426,DXG96V,Benzine,,,,,,,,,,,,,
202502,DXH02D,Elektriciteit,,,,,,,,,,,,,
202517,DXH03D,Elektriciteit,,,,,,,,,,,,,
202589,DXH07T,Benzine,,2.6,57.0,,,,,,,,,,
202678,DXH13S,Elektriciteit,,,,,,,,,,,0.8,,
202852,DXH25J,Benzine,,,,,,,,,,,,,
202967,DXH33G,Benzine,,,,,,,,,,,,,
203265,DXH53R,Elektriciteit,,,,,,,,,,,0.8,,
203339,DXH58R,Elektriciteit,,,,,,,,,,,0.8,,
203356,DXH59T,Benzine,,3.6,82.0,,,,,,,,,,
203430,DXH64R,Elektriciteit,,,,,,,,,,,0.8,,
203472,DXH67J,Benzine,,,,,,,,,,,,,
203526,DXH70V,Benzine,,,,,,,,,,,,,
203704,DXH82R,Elektriciteit,,,,,,,,,,,0.8,,
203774,DXH87P,Benzine,,,,,,,,,,,,,
203790,DXH88P,Elektriciteit,,,,,,,,,,,,,
203913,DXH96R,Elektriciteit,,,,,,,,,,,,,
204036,DXJ01H,Benzine,,,,,,,,,,,,,
204118,DXJ06V,Benzine,,2.6,57.0,,,,,,,,,,
204175,DXJ10L,Elektriciteit,,,,,,,,,,,0.8,,
204213,DXJ12Z,Elektriciteit,,,,,,,,,,,,,
204233,DXJ14H,Elektriciteit,,,,,,,,,,,,,
204264,DXJ16H,Elektriciteit,,,,,,,,,,,,,
204299,DXJ18N,Diesel,,,,,,,,,,,,,
204316,DXJ19R,Elektriciteit,,,,,,,,,,,,,
204413,DXJ25Z,Benzine,,2.4,53.0,,,,,,,,,,
204440,DXJ27X,Benzine,,,,,,,,,,,,,
204477,DXJ30H,Elektriciteit,,,,,,,,,,,,,
204489,DXJ31B,Benzine,,2.9,65.0,,,,,,,,,,
204502,DXJ32D,Elektriciteit,,,,,,,,,,,,,
204520,DXJ33H,Elektriciteit,,,,,,,,,,,,,
204548,DXJ35F,Benzine,,,,,,,,,,,,,
204606,DXJ38X,Benzine,,,,,,,,,,,,,
204675,DXJ43H,Elektriciteit,,,,,,,,,,,,,
204691,DXJ44H,Elektriciteit,,,,,,,,,,,,,
204707,DXJ45H,Elektriciteit,,,,,,,,,,,,,
204853,DXJ54X,Elektriciteit,,,,,,,,,,,,,
204874,DXJ56H,Elektriciteit,,,,,,,,,,,,,
204910,DXJ58P,Elektriciteit,,,,,,,,,,,0.8,,
204939,DXJ60L,Elektriciteit,,,,,,,,,,,,,
204940,DXJ60N,Benzine,,,,,,,,,,,,,
204960,DXJ61V,Benzine,,,,,,,,,,,,,
204983,DXJ63H,Benzine,,,,,,,,,,,,,
205026,DXJ66D,Benzine,,2.1,47.0,,,,,,,,,,
205161,DXJ75J,Elektriciteit,,,,,,,,,,,,,
205173,DXJ76J,Elektriciteit,,,,,,,,,,,,,
205205,DXJ78J,Elektriciteit,,,,,,,,,,,,,
205222,DXJ79K,Elektriciteit,,,,,,,,,,,0.8,,
205251,DXJ81G,Elektriciteit,,,,,,,,,,,,,
205281,DXJ83G,Elektriciteit,,,,,,,,,,,,,
205282,DXJ83J,Benzine,,,,,,,,,,,,,
205322,DXJ86G,Elektriciteit,,,,,,,,,,,,,
205360,DXJ88Z,Diesel,,,,,,,,,,,,,
205500,DXJ98F,Elektriciteit,,,,,,,,,,,0.8,,
205515,DXJ99K,Elektriciteit,,,,,,,,,,,0.8,,
205596,DXK04J,Elektriciteit,,,,,,,,,,,,,
205635,DXK07B,Benzine,,,,,,,,,,,,,
205645,DXK07S,Benzine,,3.6,82.0,,,,,,,,,,
205646,DXK07T,Benzine,,,,,,,,,,,,,
205751,DXK14T,Benzine,,,,,,,,,,,,,
205766,DXK15T,Benzine,,,,,,,,,,,,,
205781,DXK16T,Benzine,,,,,,,,,,,,,
205795,DXK17T,Benzine,,,,,,,,,,,,,
205818,DXK19H,Benzine,,2.4,53.0,,,,,,,,,,
205849,DXK21K,Elektriciteit,,,,,,,,,,,,,
205905,DXK25J,Benzine,,,,,,,,,,,,,
205964,DXK29N,Benzine,,,,,,,,,,,,,
205978,DXK30N,Elektriciteit,,,,,,,,,,,0.25,,
206003,DXK32H,Benzine,,3.6,82.0,,,,,,,,,,
206050,DXK35T,Elektriciteit,,,,,,,,,,,,,
206129,DXK41H,Benzine,,,,,,,,,,,,,
206173,DXK44F,Benzine,,2.1,47.0,,,,,,,,,,
